fill	x	y	xmin	xmax	ymin	ymax
#A4A4A4	-0.75	10	-0.875	-0.625	7.5	12.5
#C2C2C2	1	15	0.875	1.125	12.5	17.5
#A9A9A9	1	10	0.875	1.125	7.5	12.5
#E2E2E2	-0.75	15	-0.875	-0.625	12.5	17.5
#B0B0B0	2	5	1.875	2.125	2.5	7.5
#A3A3A3	0.75	10	0.625	0.875	7.5	12.5
#B3B3B3	-4.5	0	-4.625	-4.375	-2.5	2.5
#C5C5C5	-1.25	20	-1.375	-1.125	17.5	22.5
#ACACAC	-1	10	-1.125	-0.875	7.5	12.5
#DADADA	-4.75	5	-4.875	-4.625	2.5	7.5
#ACACAC	1.75	5	1.625	1.875	2.5	7.5
#ECECEC	-3.5	5	-3.625	-3.375	2.5	7.5
#D4D4D4	2.5	5	2.375	2.625	2.5	7.5
#CFCFCF	3.25	5	3.125	3.375	2.5	7.5
#B3B3B3	2.75	5	2.625	2.875	2.5	7.5
#ECECEC	5.25	5	5.125	5.375	2.5	7.5
#DADADA	-1.5	15	-1.625	-1.375	12.5	17.5
#DADADA	1.25	15	1.125	1.375	12.5	17.5
#E2E2E2	0.5	10	0.375	0.625	7.5	12.5
#FFFFFF	3	5	2.875	3.125	2.5	7.5
#C8C8C8	-1	15	-1.125	-0.875	12.5	17.5
#DADADA	-2.5	5	-2.625	-2.375	2.5	7.5
#ECECEC	5	5	4.875	5.125	2.5	7.5
#ECECEC	3.5	5	3.375	3.625	2.5	7.5
#BBBBBB	-1.25	10	-1.375	-1.125	7.5	12.5
#D4D4D4	-0.5	10	-0.625	-0.375	7.5	12.5
#CFCFCF	-1.25	15	-1.375	-1.125	12.5	17.5
#ECECEC	0.75	15	0.625	0.875	12.5	17.5
#ECECEC	1.25	20	1.125	1.375	17.5	22.5
#E2E2E2	1.5	10	1.375	1.625	7.5	12.5
#FFFFFF	1.75	15	1.625	1.875	12.5	17.5
#FFFFFF	-1.75	20	-1.875	-1.625	17.5	22.5
#FFFFFF	-2.25	20	-2.375	-2.125	17.5	22.5
#FFFFFF	-1.5	10	-1.625	-1.375	7.5	12.5
#FFFFFF	1.5	20	1.375	1.625	17.5	22.5
#FFFFFF	-1.5	25	-1.625	-1.375	22.5	27.5
#FFFFFF	-1.5	20	-1.625	-1.375	17.5	22.5
